0.3295898	-0.0000327
0.6591797	0.0000218
6.9887695	0.0006103
7.3183594	0.0007084
7.6479492	0.0007629
7.9775391	0.0007629
8.3071289	0.0008718
8.6367187	0.0009263
8.9663086	0.0010462
9.2958984	0.0011443
9.6254883	0.0012751
9.9550781	0.0017328
10.2846680	0.0068990
10.6142578	0.0155311
10.9438477	0.0241523
11.2734375	0.0327517
11.6030273	0.0413620
11.9326172	0.0499396
12.2622070	0.0586262
12.5917969	0.0672583
12.9213867	0.0759013
13.2509766	0.0844789
13.5805664	0.0931546
13.9101562	0.1018630
14.2397461	0.1105496
14.5693359	0.1191490
14.8989258	0.1278247
15.2285156	0.1365222
15.5581055	0.1451652
15.8876953	0.1538518
16.2172852	0.1624621
16.5468750	0.1711269
16.8764648	0.1798680
17.2060547	0.1884347
17.5356445	0.1971431
17.8652344	0.2058515
18.1948242	0.2144291
18.5244141	0.2231811
18.8540039	0.2318350
19.1835937	0.2404671
19.5131836	0.2491210
19.8427734	0.2577422
20.1723633	0.2663852
20.5019531	0.2750173
20.8315430	0.2837366
21.1611328	0.2923142
21.4907227	0.3010335
21.8203125	0.3095566
22.1499023	0.3181996
22.4794922	0.3268099
22.8090820	0.3354093
23.1386719	0.3441068
23.4682617	0.3526735
23.7978516	0.3613275
24.1274414	0.3698942
24.4570312	0.3785263
24.7866211	0.3871366
25.1162109	0.3956488
25.4458008	0.4043681
25.7753906	0.4129348
26.1049805	0.4215996
26.4345703	0.4299810
26.7641602	0.4386785
27.0937500	0.4472561
27.4233398	0.4558010
27.7529297	0.4643786
28.0825195	0.4728908
28.4121094	0.4815011
28.7416992	0.4900351
29.0712891	0.4985365
29.4008789	0.5070596
29.7304687	0.5155609
30.0600586	0.5241167
30.3896484	0.5324872
30.7192383	0.5411738
31.0488281	0.5495770
31.3784180	0.5581328
31.7080078	0.5665797
32.0375977	0.5750810
32.3671875	0.5835387
32.6967773	0.5919746
33.0263672	0.6005195
33.3559570	0.6089009
33.6855469	0.6173696
34.0151367	0.6257183
34.3447266	0.6342632
34.6743164	0.6427209
35.0039062	0.6510587
35.3334961	0.6595818
35.6630859	0.6678870
6.0000000	0.0054157
0.0000000	0.0003149
0.0000000	0.0001405
0.0000000	0.0001078
0.0000000	0.0001187
0.0000000	0.0001078
0.0000000	0.0000424
0.0000000	-0.0000339
0.0000000	0.0000097
0.0000000	-0.0000448
0.0000000	0.0000641
0.0000000	-0.0000231
0.0000000	0.0000423
0.0000000	-0.0000231
0.0000000	0.0000205
0.0000000	0.0000096
0.0000000	-0.0000122
0.0000000	0.0000095
0.0000000	-0.0000232
