0.9155273	-0.0000436
1.8310547	0.0000328
8.7465820	0.0001200
9.6621094	0.0000873
10.5776367	0.0001092
11.4931641	0.0001419
12.4086914	0.0002182
13.3242187	0.0001638
14.2397461	0.0002183
15.1552734	0.0002838
16.0708008	0.0002947
16.9863281	0.0002729
17.9018555	0.0003275
18.8173828	0.0003493
19.7329102	0.0003820
20.6484375	0.0003494
21.5639648	0.0004257
22.4794922	0.0003821
23.3950195	0.0005021
24.3105469	0.0004585
25.2260742	0.0005566
26.1416016	0.0005785
27.0571289	0.0005785
27.9726562	0.0005895
28.8881836	0.0006440
29.8037109	0.0007203
30.7192383	0.0007095
31.6347656	0.0007204
32.5502930	0.0007858
33.4658203	0.0008186
34.3813477	0.0008731
35.2968750	0.0009058
36.2124023	0.0009277
37.1279297	0.0009386
38.0434570	0.0010040
38.9589844	0.0009823
39.8745117	0.0010259
40.7900391	0.0011240
41.7055664	0.0011350
42.6210937	0.0011677
43.5366211	0.0012004
44.4521484	0.0012005
45.3676758	0.0012768
46.2832031	0.0013204
47.1987305	0.0013532
48.1142578	0.0013859
49.0297852	0.0014295
49.9453125	0.0014187
50.8608398	0.0015277
51.7763672	0.0015496
52.6918945	0.0015496
53.6074219	0.0016477
54.5229492	0.0016696
55.4384766	0.0017350
56.3540039	0.0017459
57.2695312	0.0018332
58.1850586	0.0018768
59.1005859	0.0018986
60.0161133	0.0018878
60.9316406	0.0019314
61.8471680	0.0019532
62.7626953	0.0020187
63.6782227	0.0021168
64.5937500	0.0021495
65.5092773	0.0022041
66.4248047	0.0022695
67.3403320	0.0023567
68.2558594	0.0023677
69.1713867	0.0024767
70.0869141	0.0026402
71.0024414	0.0028909
71.9179687	0.0032942
72.8334961	0.0044169
73.7490234	0.0086567
74.6645508	0.0172452
75.5800781	0.0263679
76.4956055	0.0354469
77.4111328	0.0443297
78.3266602	0.0531471
79.2421875	0.0618447
80.1577148	0.0705531
81.0732422	0.0790872
81.9887695	0.0874142
82.9042969	0.0957521
83.8198242	0.1040136
84.7353516	0.1122861
85.6508789	0.1203188
86.5664062	0.1282752
87.4819336	0.1361880
88.3974609	0.1440136
6.0000000	0.0010606
0.0000000	0.0000797
0.0000000	-0.0000074
0.0000000	0.0000471
0.0000000	-0.0000291
0.0000000	0.0000254
0.0000000	-0.0000618
0.0000000	0.0000146
0.0000000	-0.0000399
0.0000000	0.0000146
0.0000000	-0.0000725
0.0000000	0.0000038
0.0000000	-0.0000179
0.0000000	0.0000039
0.0000000	0.0000257
0.0000000	0.0000040
0.0000000	0.0000149
0.0000000	-0.0000177
0.0000000	-0.0000177
