0.3295898	-0.0000000
0.6591797	0.0000326
6.9887695	0.0001634
7.3183594	0.0002179
7.6479492	0.0002506
7.9775391	0.0002396
8.3071289	0.0002723
8.6367187	0.0002396
8.9663086	0.0002505
9.2958984	0.0002395
9.6254883	0.0003158
9.9550781	0.0003812
10.2846680	0.0003157
10.6142578	0.0003593
10.9438477	0.0003811
11.2734375	0.0003920
11.6030273	0.0004137
11.9326172	0.0004573
12.2622070	0.0004573
12.5917969	0.0004355
12.9213867	0.0005444
13.2509766	0.0005226
13.5805664	0.0006098
13.9101562	0.0005553
14.2397461	0.0005879
14.5693359	0.0005988
14.8989258	0.0005879
15.2285156	0.0006423
15.5581055	0.0007077
15.8876953	0.0007077
16.2172852	0.0007513
16.5468750	0.0008057
16.8764648	0.0008384
17.2060547	0.0008493
17.5356445	0.0008493
17.8652344	0.0008601
18.1948242	0.0009364
18.5244141	0.0009255
18.8540039	0.0009799
19.1835937	0.0010780
19.5131836	0.0010453
19.8427734	0.0010671
20.1723633	0.0011433
20.5019531	0.0012087
20.8315430	0.0011433
21.1611328	0.0012305
21.4907227	0.0012522
21.8203125	0.0012849
22.1499023	0.0014266
22.4794922	0.0013720
22.8090820	0.0014374
23.1386719	0.0014919
23.4682617	0.0015573
23.7978516	0.0016771
24.1274414	0.0016880
24.4570312	0.0019713
24.7866211	0.0026798
25.1162109	0.0064508
25.4458008	0.0131429
25.7753906	0.0200093
26.1049805	0.0269084
26.4345703	0.0337858
26.7641602	0.0405759
27.0937500	0.0475077
27.4233398	0.0544178
27.7529297	0.0611861
28.0825195	0.0681070
28.4121094	0.0749626
28.7416992	0.0817745
29.0712891	0.0885973
29.4008789	0.0954311
29.7304687	0.1022866
30.0600586	0.1091203
30.3896484	0.1159105
30.7192383	0.1227551
31.0488281	0.1295888
31.3784180	0.1364334
31.7080078	0.1431691
32.0375977	0.1500791
32.3671875	0.1568039
32.6967773	0.1636485
33.0263672	0.1704604
33.3559570	0.1771961
33.6855469	0.1839971
34.0151367	0.1907763
34.3447266	0.1975774
34.6743164	0.2042912
35.0039062	0.2110704
35.3334961	0.2178061
35.6630859	0.2245744
6.0000000	0.0016544
0.0000000	0.0000849
0.0000000	0.0001176
0.0000000	-0.0000132
0.0000000	-0.0000242
0.0000000	-0.0000024
0.0000000	0.0000412
0.0000000	-0.0000351
0.0000000	-0.0000461
0.0000000	0.0000629
0.0000000	0.0000738
0.0000000	0.0000192
0.0000000	-0.0000026
0.0000000	-0.0000244
0.0000000	-0.0000462
0.0000000	0.0000191
0.0000000	0.0000082
0.0000000	-0.0000027
0.0000000	0.0000300
