0.3295898	0.0000536
0.6591797	0.0000746
6.9887695	0.0004334
7.3183594	0.0005307
7.6479492	0.0005189
7.9775391	0.0005290
8.3071289	0.0006371
8.6367187	0.0007016
8.9663086	0.0007226
9.2958984	0.0007435
9.6254883	0.0007645
9.9550781	0.0008072
10.2846680	0.0008827
10.6142578	0.0009472
10.9438477	0.0010445
11.2734375	0.0010763
11.6030273	0.0011300
11.9326172	0.0011945
12.2622070	0.0013135
12.5917969	0.0013672
12.9213867	0.0015843
13.2509766	0.0021175
13.5805664	0.0074137
13.9101562	0.0156853
14.2397461	0.0238370
14.5693359	0.0320650
14.8989258	0.0403583
15.2285156	0.0485863
15.5581055	0.0568361
15.8876953	0.0650750
16.2172852	0.0733139
16.5468750	0.0816400
16.8764648	0.0899007
17.2060547	0.0980524
17.5356445	0.1063567
17.8652344	0.1146610
18.1948242	0.1228781
18.5244141	0.1311715
18.8540039	0.1393123
19.1835937	0.1475839
19.5131836	0.1558773
19.8427734	0.1640617
20.1723633	0.1723551
20.5019531	0.1805831
20.8315430	0.1888329
21.1611328	0.1970064
21.4907227	0.2052889
21.8203125	0.2135496
22.1499023	0.2217340
22.4794922	0.2300164
22.8090820	0.2381028
23.1386719	0.2463199
23.4682617	0.2545805
23.7978516	0.2627867
24.1274414	0.2709275
24.4570312	0.2791555
24.7866211	0.2873617
25.1162109	0.2955134
25.4458008	0.3037414
25.7753906	0.3118278
26.1049805	0.3199686
26.4345703	0.3281421
26.7641602	0.3362502
27.0937500	0.3444455
27.4233398	0.3525536
27.7529297	0.3606835
28.0825195	0.3688243
28.4121094	0.3769215
28.7416992	0.3850841
29.0712891	0.3931813
29.4008789	0.4012894
29.7304687	0.4093866
30.0600586	0.4173966
30.3896484	0.4255156
30.7192383	0.4335147
31.0488281	0.4416556
31.3784180	0.4497419
31.7080078	0.4577737
32.0375977	0.4657946
32.3671875	0.4737937
32.6967773	0.4818364
33.0263672	0.4898246
33.3559570	0.4979109
33.6855469	0.5059210
34.0151367	0.5139419
34.3447266	0.5219301
34.6743164	0.5298420
35.0039062	0.5377975
35.3334961	0.5457421
35.6630859	0.5536432
6.0000000	0.0043259
0.0000000	0.0003033
0.0000000	0.0001716
0.0000000	0.0000400
0.0000000	0.0000282
0.0000000	0.0000165
0.0000000	0.0000483
0.0000000	0.0000475
0.0000000	0.0000793
0.0000000	0.0000458
0.0000000	0.0000122
0.0000000	0.0000223
0.0000000	0.0000105
0.0000000	0.0000424
0.0000000	-0.0000020
0.0000000	-0.0000029
0.0000000	-0.0000255
0.0000000	-0.0000700
0.0000000	0.0000490
