0.5493164	0.0000325
1.0986328	0.0000759
7.6479492	0.0001521
8.1972656	0.0001846
8.7465820	0.0002062
9.2958984	0.0002169
9.8452148	0.0002604
10.3945312	0.0002820
10.9438477	0.0003145
11.4931641	0.0003143
12.0424805	0.0002706
12.5917969	0.0003358
13.1411133	0.0003574
13.6904297	0.0004008
14.2397461	0.0003897
14.7890625	0.0003896
15.3383789	0.0004548
15.8876953	0.0004328
16.4370117	0.0005634
16.9863281	0.0005524
17.5356445	0.0005958
18.0849609	0.0006392
18.6342773	0.0006608
19.1835937	0.0006606
19.7329102	0.0006605
20.2822266	0.0007257
20.8315430	0.0007473
21.3808594	0.0007689
21.9301758	0.0008560
22.4794922	0.0008558
23.0288086	0.0009428
23.5781250	0.0008990
24.1274414	0.0009425
24.6767578	0.0010186
25.2260742	0.0010075
25.7753906	0.0010945
26.3247070	0.0010943
26.8740234	0.0011596
27.4233398	0.0011485
27.9726562	0.0011810
28.5219727	0.0012680
29.0712891	0.0013332
29.6206055	0.0013658
30.1699219	0.0014419
30.7192383	0.0015180
31.2685547	0.0014851
31.8178711	0.0014959
32.3671875	0.0016701
32.9165039	0.0017244
33.4658203	0.0017569
34.0151367	0.0019093
34.5644531	0.0020072
35.1137695	0.0023231
35.6630859	0.0041540
36.2124023	0.0126334
36.7617187	0.0223334
37.3110352	0.0320771
37.8603516	0.0419079
38.4096680	0.0516298
38.9589844	0.0613952
39.5083008	0.0710626
40.0576172	0.0808825
40.6069336	0.0905826
41.1562500	0.1001519
41.7055664	0.1099173
42.2548828	0.1195738
42.8041992	0.1292956
43.3535156	0.1388649
43.9028320	0.1485104
44.4521484	0.1580579
45.0014648	0.1676708
45.5507812	0.1771964
46.1000977	0.1868311
46.6494141	0.1962696
47.1987305	0.2058388
47.7480469	0.2153427
48.2973633	0.2248139
48.8466797	0.2341761
49.3959961	0.2436908
49.9453125	0.2529985
50.4946289	0.2624697
51.0439453	0.2717556
51.5932617	0.2811178
52.1425781	0.2903819
52.6918945	0.2996132
53.2412109	0.3089645
53.7905273	0.3181959
54.3398437	0.3274055
54.8891602	0.3366914
55.4384766	0.3457375
6.0000000	0.0025890
0.0000000	0.0001692
0.0000000	0.0001036
0.0000000	0.0000816
0.0000000	0.0000270
0.0000000	0.0000486
0.0000000	0.0000157
0.0000000	0.0000264
0.0000000	0.0000263
0.0000000	0.0000043
0.0000000	-0.0000395
0.0000000	-0.0000505
0.0000000	0.0000147
0.0000000	-0.0000073
0.0000000	0.0000143
0.0000000	0.0000032
0.0000000	0.0000031
0.0000000	0.0000465
0.0000000	-0.0000191
